dayzer_bus_id,dayzer_bus_name,pano_bus_id,pano_bus_name,distance_km,dayzer_kv,pano_kv,distance_rank,dayzer_normalized_name,pano_normalized_name,fuzzy_name_similarity,token_overlap,numeric_token_overlap,name_score,exact_voltage_match,voltage_difference,same_voltage_band,voltage_score,distance_score,name_rank,voltage_compatible_rank,degree_dayzer,neighbor_count_dayzer,same_voltage_neighbor_count_dayzer,high_voltage_neighbor_count_dayzer,low_voltage_neighbor_count_dayzer,neighbor_voltage_profile_dayzer,neighbor_name_tokens_dayzer,degree_pano,neighbor_count_pano,same_voltage_neighbor_count_pano,high_voltage_neighbor_count_pano,low_voltage_neighbor_count_pano,neighbor_voltage_profile_pano,neighbor_name_tokens_pano,degree_similarity,neighbor_voltage_overlap,neighbor_token_overlap,topology_score,composite_score,candidate_rank,score_gap_to_second_best,evidence_conflict_flag,ambiguity_flag,confidence_label,match_stage,propagation_iteration,propagation_support_count,propagation_support_ratio,propagation_score,reverse_propagation_support_count,reverse_propagation_support_ratio,propagation_consistency_score,propagation_candidate_rank,propagation_score_gap
1_9376,DEC_1_1,1_6452,DEC_1KV_1,0.8218063163592585,1.0,1.0,3,dec 1 1,dec 1kv 1,0.875,0.6666666666666666,1.0,0.8416666666666667,True,0.0,True,1.0,0.9597424461093429,1,3,3,3,0,3,0,"{'lv': 2, 'hv': 1}",1 1x 1y 8 dec,3,3,0,3,0,"{'lv': 2, 'hv': 1}",1 138kv 13kv 5 6 dec,1.0,1.0,0.2222222222222222,0.8444444444444444,0.9172282893883584,1,0.06430999891445477,False,False,high,seed,0,0,0.0,0.9172282893883584,,,,,
1_5515,LPNSW_13_1,1_5580,LPNSW_13KV_1,4.1934849654026465,13.8,13.8,11,lpnsw 13 1,lpnsw 13kv 1,0.9090909090909091,0.5,1.0,0.8204545454545454,True,0.0,True,1.0,0.8108483382024309,1,6,1,1,0,0,1,{'lv': 1},1 lpnsw,1,1,0,0,1,{'lv': 1},1 1kv lpnsw,1.0,1.0,0.6666666666666666,0.9333333333333333,0.8850348044910322,1,0.05924138001813972,False,False,high,seed,0,0,0.0,0.8850348044910322,,,,,
1_7727,DOWGEN_8_8,1_1754,DOWGEN_138KV_8,1.0708499165291363,138.0,138.0,14,dowgen 8 8,dowgen 138kv 8,0.8333333333333334,0.6666666666666666,0.5,0.7416666666666666,True,0.0,True,1.0,0.9478656598133341,1,5,2,2,1,0,1,"{'lv': 1, 'hv': 1}",82 83 84 dow dowg g82,2,2,0,1,1,"{'hv': 1, 'lv': 1}",138kv 1kv 2 3 dowgen,1.0,1.0,0.0,0.8,0.8797763646106669,1,0.05496199609530328,False,False,high,seed,0,0,0.0,0.8797763646106669,,,,,
1_9067,AZURE_T1,1_10132,AZURE_1KV_1,0.00874450835116567,1.0,1.0,1,azure t1,azure 1kv 1,0.7368421052631579,0.25,1.0,0.6546052631578948,True,0.0,True,1.0,0.9995628701515457,1,1,3,3,0,3,0,"{'ehv': 1, 'lv': 2}",5 azure s1 s2,3,3,0,3,0,"{'lv': 2, 'ehv': 1}",1 2 345kv 34kv azure,1.0,1.0,0.125,0.8250000000000001,0.8785201768349373,1,0.2084803868245525,False,False,high,seed,0,0,0.0,0.8785201768349373,,,,,
1_10448,RTS2_5_1,1_3539,RTS2_345KV_1,0.7478784526753612,345.0,345.0,2,rts2 5 1,rts2 345kv 1,0.8,0.5,0.5,0.6799999999999999,True,0.0,True,1.0,0.9632965962671426,1,1,3,3,1,0,2,"{'ehv': 1, 'lv': 2}",5 rts rts2 w1 w2,3,3,1,0,2,"{'ehv': 1, 'lv': 2}",1 2 345kv 34kv rts rts2,1.0,1.0,0.2222222222222222,0.8444444444444444,0.8778778677690315,1,0.24291864240454686,False,False,high,seed,0,0,0.0,0.8778778677690315,,,,,
1_8061,CITYVICT_138,1_1585,CITYVICT_138KV_1,0.01941367512063528,138.0,138.0,1,cityvict 138,cityvict 138kv 1,0.8571428571428571,0.25,0.5,0.6517857142857142,True,0.0,True,1.0,0.9990297872050483,1,1,3,3,1,0,2,"{'hv': 1, 'lv': 2}",cityvict lpldpoi4a n1 n2,3,3,1,0,2,"{'lv': 2, 'hv': 1}",1 138kv 13kv 2 cityvict cityvitp,1.0,1.0,0.1111111111111111,0.8222222222222223,0.8770998091773875,1,0.11078012068176102,False,False,high,seed,0,0,0.0,0.8770998091773875,,,,,
1_8748,QUEEN_BA_G1,1_7431,QUEEN_BA_34KV_1,0.5712191773926019,34.5,34.5,2,queen ba g1,queen ba 34kv 1,0.7692307692307693,0.4,0.5,0.6365384615384615,True,0.0,True,1.0,0.9718430498866444,1,2,1,1,0,1,0,{'ehv': 1},5 ba queen,1,1,0,1,0,{'ehv': 1},1 345kv ba queen,1.0,1.0,0.4,0.8800000000000001,0.8766875303506086,1,0.11749022560521094,False,False,high,seed,0,0,0.0,0.8766875303506086,,,,,
1_9862,CHALUPA_138,1_9296,CHALUPA_138KV_1,0.024189596455424057,138.0,138.0,2,chalupa 138,chalupa 138kv 1,0.8461538461538461,0.25,0.5,0.6451923076923076,True,0.0,True,1.0,0.9987912513031593,1,1,2,2,1,0,1,"{'hv': 1, 'lv': 1}",cb1 chalupa chlpapoi4a,2,2,0,1,1,"{'lv': 1, 'hv': 1}",1 138kv 2 34kv chalupa kelvin,1.0,1.0,0.125,0.8250000000000001,0.8759354523140248,1,0.1419088066731683,False,False,high,seed,0,0,0.0,0.8759354523140248,,,,,
1_5405,GRSES1_1,1_5257,GRSES_1KV_1,0.030878080855018888,1.0,1.0,1,grses1 1,grses 1kv 1,0.7368421052631579,0.25,1.0,0.6546052631578948,True,0.0,True,1.0,0.9984572871639805,1,1,3,3,0,3,0,"{'hv': 1, 'lv': 1, 'ehv': 1}",3 5 8 grhamses1,3,3,0,3,0,"{'hv': 1, 'ehv': 1, 'lv': 1}",1 138kv 13kv 345kv grses,1.0,1.0,0.0,0.8,0.8731885019386679,1,0.21845818272546846,False,False,high,seed,0,0,0.0,0.8731885019386679,,,,,
1_5399,ELMOT1_1,1_5226,ELMOT_1KV_1,0.09060852313855514,1.0,1.0,2,elmot1 1,elmot 1kv 1,0.7368421052631579,0.25,1.0,0.6546052631578948,True,0.0,True,1.0,0.9954798207435384,1,1,3,3,0,3,0,"{'lv': 1, 'hv': 1, 'ehv': 1}",3 5 8 elm mott,3,3,0,3,0,"{'ehv': 1, 'hv': 1, 'lv': 1}",1 138kv 13kv 345kv elmot,1.0,1.0,0.0,0.8,0.8722952620125352,1,0.16530709130798515,False,False,high,seed,0,0,0.0,0.8722952620125352,,,,,
1_7936,DDPEC_6_6,1_995,DDPEC_345KV_6,0.852948943253076,345.0,345.0,4,ddpec 6 6,ddpec 345kv 6,0.7272727272727273,0.6666666666666666,0.5,0.678030303030303,True,0.0,True,1.0,0.9582491639836028,1,1,2,2,1,0,1,"{'lv': 1, 'ehv': 1}",5 center ddpec gt6 poi,2,2,1,0,1,"{'lv': 1, 'ehv': 1}",1 18kv 2 345kv ctr ddpec,1.0,1.0,0.1,0.8200000000000001,0.8709823249526566,1,0.058951401291290395,False,False,high,seed,0,0,0.0,0.8709823249526566,,,,,
1_5407,HLSES1_1,1_4471,HLSES_1KV_1,0.2130329068083609,1.0,1.0,2,hlses1 1,hlses 1kv 1,0.7368421052631579,0.25,1.0,0.6546052631578948,True,0.0,True,1.0,0.9894048825507681,1,2,3,3,0,3,0,"{'lv': 2, 'hv': 1}",3 8 9 handley handleyc,3,3,0,3,0,"{'lv': 2, 'hv': 1}",1 138kv 13kv 2 69kv hlses,1.0,1.0,0.0,0.8,0.8704727805547041,1,0.21786870843491157,False,False,high,seed,0,0,0.0,0.8704727805547041,,,,,
1_9388,CHISMGRD_G1,1_4038,CHISMGRD_34KV_1,0.04533402839734299,34.5,34.5,1,chismgrd g1,chismgrd 34kv 1,0.7692307692307693,0.25,0.5,0.5990384615384615,True,0.0,True,1.0,0.9977358656078682,1,1,1,1,0,1,0,{'hv': 1},8 chismgrd,1,1,0,1,0,{'hv': 1},1 138kv chismgrd,1.0,1.0,0.25,0.8500000000000001,0.8690803750669758,1,0.2883704481521888,False,False,high,seed,0,0,0.0,0.8690803750669758,,,,,
1_8746,HI_LONEB_G1,1_8188,HI_LONEB_34KV_1,1.103525549917012,34.5,34.5,3,hi loneb g1,hi loneb 34kv 1,0.7692307692307693,0.4,0.5,0.6365384615384615,True,0.0,True,1.0,0.9463183186263029,2,1,1,1,0,1,0,{'ehv': 1},5 hi loneb,1,1,0,1,0,{'ehv': 1},2 345kv hi loneb,1.0,1.0,0.4,0.8800000000000001,0.8690301109725063,1,0.20480635605801056,False,False,high,seed,0,0,0.0,0.8690301109725063,,,,,
1_5363,DCSES1_1,1_6234,DCSES_1KV_1,0.3563267919593653,1.0,1.0,6,dcses1 1,dcses 1kv 1,0.7368421052631579,0.25,1.0,0.6546052631578948,True,0.0,True,1.0,0.9823414330140849,1,4,3,3,0,3,0,"{'lv': 1, 'hv': 1, 'ehv': 1}",3 8 decrdova t5,3,3,0,3,0,"{'lv': 1, 'hv': 1, 'ehv': 1}",1 138kv 13kv 2 345kv 5 dcses,1.0,1.0,0.0,0.8,0.8683537456936992,1,0.08349923689985328,False,False,high,seed,0,0,0.0,0.8683537456936992,,,,,
