dayzer_bus,pano_bus,dayzer_bus_id,pano_bus_id,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,confidence_label,ambiguity_flag,score_gap_to_second_best,degree_dayzer,degree_pano,neighbor_voltage_overlap,neighbor_token_overlap
QALSW_13_1KV,QALSW_1KV_1,1_8498,1_7607,1.0,1.0,0.30885115629925286,0.6695652173913043,1.0,0.875,0.8877941244694532,ambiguous,True,0.012385734332230669,3,3,1.0,0.375
QALSW_11_1KV,,1_8503,,1.0,1.0,0.30885115629925286,0.6695652173913043,1.0,0.875,0.8877941244694532,ambiguous,True,0.012385734332230669,3,3,1.0,0.375
VICTPORT_1_8,VICTPORT_13KV_1,1_8055,1_1580,13.8,13.8,0.033366747228695634,0.6638888888888889,1.0,0.8500000000000001,0.885472138284143,ambiguous,True,0.031250711627917926,1,1,1.0,0.25
DOWGEN_1_8,DOWGEN_138KV_8,1_7711,1_1754,138.0,138.0,1.0708499165291363,0.675,1.0,0.9,0.8831096979440002,ambiguous,True,0.04999175800006517,2,2,1.0,0.5
DUPV1_3_8,DUPV1_138KV_3,1_7914,1_1216,138.0,138.0,0.44819930213303305,0.6363636363636362,1.0,0.9,0.8824426909563434,ambiguous,True,0.030558515849521073,2,2,1.0,0.5
QALSW_15_1KV,QALSW_1KV_3,1_8499,1_7609,1.0,1.0,0.16126573628313473,0.6445652173913043,1.0,0.8666666666666667,0.8820653779664316,ambiguous,True,0.0026889179678799557,2,2,1.0,0.3333333333333333
QALSW_16_1KV,,1_8500,,1.0,1.0,0.16126573628313473,0.6445652173913043,1.0,0.8666666666666667,0.8820653779664316,ambiguous,True,0.0026889179678799557,2,2,1.0,0.3333333333333333
YNG_WND_W1,YNG_WND_34KV_1,1_9482,1_5543,34.5,34.5,0.03811803808383129,0.6249999999999999,1.0,0.8800000000000001,0.8816787739520618,ambiguous,True,0.03141692030342591,1,1,1.0,0.4
YNG_WND_W2,YNG_WND_34KV_2,1_9483,1_5544,34.5,34.5,0.04927039625052228,0.6249999999999999,1.0,0.8800000000000001,0.8815118536486359,ambiguous,True,0.03108307969657409,1,1,1.0,0.4
YNG_WND_W3,YNG_WND_34KV_3,1_9484,1_5545,34.5,34.5,0.05029340420207462,0.6249999999999999,1.0,0.8800000000000001,0.8814965466773242,ambiguous,True,0.018567772725262444,1,1,1.0,0.4
FORMOSA_2,FORMOSA_12KV_2,1_7833,1_1179,12.47,12.47,0.9340924949493737,0.711231884057971,1.0,0.8285714285714286,0.8798330326350429,ambiguous,True,0.04351788220736719,2,2,1.0,0.14285714285714285
DOWGEN_8_8,,1_7727,,138.0,138.0,1.0708499165291363,0.7416666666666666,1.0,0.8,0.8797763646106669,ambiguous,True,0.05496199609530328,2,2,1.0,0.0
NUECES_B_3_8,NUECES_B_138KV_3,1_9658,1_8823,138.0,138.0,0.09412792285876427,0.6714285714285715,1.0,0.8,0.8764485413327142,ambiguous,True,0.029519502446285317,2,2,1.0,0.0
VICTPORT_2_8,VICTPORT_13KV_2,1_8056,1_1581,13.8,13.8,0.03341426836144675,0.6194444444444445,1.0,0.8500000000000001,0.874360315545114,ambiguous,True,0.031249288372082074,1,1,1.0,0.25
L_MARSFO1_2,MARSFO_1KV_2,1_7399,1_2279,1.0,1.0,0.23098815065698303,0.6695652173913044,1.0,0.8,0.8739464136039309,ambiguous,True,0.04395962707270129,3,3,1.0,0.0
WCPP_3_5,WCPP_345KV_3,1_9275,1_6164,345.0,345.0,0.08715636676778456,0.595,1.0,0.875,0.8724454989522128,ambiguous,True,0.02984122192637273,2,2,1.0,0.375
DUPV1_2_8,DUPV1_138KV_2,1_7913,1_1215,138.0,138.0,0.4863138282609546,0.5818181818181818,1.0,0.92,0.8722478114704587,ambiguous,True,0.02944148415047887,2,2,1.0,0.6
SARRD1_1,SARRD_1KV_1,1_5431,1_5991,1.0,1.0,0.09585865464071738,0.6546052631578948,1.0,0.8,0.8722168763018677,ambiguous,True,0.03406107993061602,3,3,1.0,0.0
VICTPRT2_G1,VICTPRT2_13KV_1,1_8160,1_189,13.8,13.8,0.2712685205212569,0.6240384615384615,1.0,0.8500000000000001,0.8719680582167143,ambiguous,True,0.01148325480522061,1,1,1.0,0.25
WLVEE1_1,WLVEE_1KV_1,1_5347,1_5146,1.0,1.0,0.12120616686250496,0.6546052631578948,1.0,0.8,0.8718387212750096,ambiguous,True,0.03457627210852421,3,3,1.0,0.0
LARDVFTN_1_8,LARDVFTN_138KV_1,1_9643,1_8354,138.0,138.0,0.39721529172081105,0.6464285714285715,1.0,0.8250000000000001,0.8707076912101072,ambiguous,True,0.030491280479945204,2,2,1.0,0.125
DEC_1_8,DEC_138KV_1,1_9373,1_6449,138.0,138.0,0.23210843282230637,0.575,1.0,0.9,0.8702884984513323,ambiguous,True,0.030095904525487827,2,2,1.0,0.5
LACY_CRK_W1,LACY_CRK_34KV_1,1_8599,1_8213,34.5,34.5,1.0519715990713168,0.6365384615384615,1.0,0.8800000000000001,0.8697628516799832,ambiguous,True,0.03117184507014592,1,1,1.0,0.4
CITYVICT_N2,CITYVICT_13KV_2,1_8060,1_1587,13.8,13.8,0.03740128646730167,0.5990384615384615,1.0,0.8500000000000001,0.8691991203318508,ambiguous,True,0.03030960274680039,1,1,1.0,0.25
CITYVICT_N1,CITYVICT_13KV_1,1_8059,1_1586,13.8,13.8,0.03881338836680557,0.5990384615384615,1.0,0.8500000000000001,0.8691779791235119,ambiguous,True,0.018728858791661085,1,1,1.0,0.25
LACY_CRK_W2,LACY_CRK_34KV_2,1_8601,1_8214,34.5,34.5,1.1046288479271282,0.6365384615384615,1.0,0.8800000000000001,0.8690144503377008,ambiguous,True,0.029397342400234283,1,1,1.0,0.4
DEC_2_1,DEC_1KV_2,1_9377,1_6453,1.0,1.0,0.9527861999509816,0.65,1.0,0.8500000000000001,0.8685432904739037,ambiguous,True,0.004120556641100781,3,3,1.0,0.25
VICTPRT2_G2,VICTPRT2_13KV_2,1_8161,1_190,13.8,13.8,0.20267762680742663,0.5990384615384615,1.0,0.8500000000000001,0.8667348034114937,ambiguous,True,0.01880520673324093,1,1,1.0,0.25
RIONOG_CT1,RIONOG_18KV_1,1_10072,1_2748,18.0,18.0,0.1669886310669341,0.5548913043478261,1.0,0.9,0.8662284245294904,ambiguous,True,0.017954218623635332,1,1,1.0,0.5
LPNSW_1_2,LPNSW_1KV_2,1_5468,1_5581,1.0,1.0,4.124314071636192,0.8150000000000001,1.0,0.8400000000000001,0.8658472645515112,ambiguous,True,0.03780820547498098,3,3,1.0,0.2
B_DAVIS_4_9,B_DAVIS_138KV_4,1_9666,1_8544,138.0,138.0,0.2141403191470738,0.6153846153846154,1.0,0.8250000000000001,0.8656511838787654,ambiguous,True,0.029019948343049662,2,2,1.0,0.125
INV_TAP_1,INV_TAP_138KV_1,1_7911,1_85,138.0,138.0,3.059690713859336,0.7124999999999999,1.0,0.9,0.8655678976886486,ambiguous,True,0.043289874159753716,3,3,1.0,0.5
RIONOG_CT2,RIONOG_18KV_2,1_10073,1_2749,18.0,18.0,0.21727392331451198,0.5548913043478261,1.0,0.9,0.8654813562885134,ambiguous,True,0.03231818684979937,1,1,1.0,0.5
NUECES_B_2_8,NUECES_B_138KV_2,1_9657,1_8822,138.0,138.0,0.1177752491445313,0.6285714285714286,1.0,0.8,0.8653814198388099,ambiguous,True,0.028813830887048142,2,2,1.0,0.0
DEC_0_1,,1_9375,,1.0,1.0,0.8218063163592585,0.6499999999999999,1.0,0.8200000000000001,0.8644227338328029,ambiguous,True,0.04518499891445471,3,3,1.0,0.1
QALSW_GT1,QALSW_13KV_1,1_8491,1_7601,13.8,13.8,0.09234324014932789,0.5375,1.0,0.9,0.8629930442097105,ambiguous,True,0.020649818634747685,1,1,1.0,0.5
DDPEC_ST1,DDPEC_18KV_1,1_7929,1_990,18.0,18.0,0.09776620766620901,0.5375,1.0,0.9,0.8629120853884478,ambiguous,True,0.02164919367699225,1,1,1.0,0.5
RIONOG_CT3,RIONOG_18KV_3,1_10074,1_2751,18.0,18.0,0.45765650686680415,0.5548913043478261,1.0,0.9,0.8619359263504766,ambiguous,True,0.03149468139642364,1,1,1.0,0.5
TOPAZ_G10,TOPAZ_13KV_10,1_8130,1_163,13.8,13.8,0.12405205136120985,0.5738636363636364,1.0,0.8500000000000001,0.8616108872493493,ambiguous,True,0.027665001231097275,1,1,1.0,0.25
DEC_2_8,DEC_138KV_2,1_9374,1_6450,138.0,138.0,0.16216074266037345,0.5083333333333333,1.0,0.9333333333333333,0.8613274233027257,ambiguous,True,0.032383438216889604,2,2,1.0,0.6666666666666666
L_MARSFO1_1,MARSFO_1KV_1,1_7398,1_2277,1.0,1.0,0.20848552637052237,0.6173913043478261,1.0,0.8,0.8612367865312296,ambiguous,True,0.03158385118816831,3,3,1.0,0.0
QALSW_GT2,QALSW_13KV_2,1_8492,1_7602,13.8,13.8,0.21999043251315076,0.5375,1.0,0.9,0.8610932255749628,ambiguous,True,0.03113589565096664,1,1,1.0,0.5
LARDVFTN_2_8,LARDVFTN_138KV_2,1_9644,1_8355,138.0,138.0,0.3941938455015756,0.6035714285714286,1.0,0.8285714285714286,0.8607521250158763,ambiguous,True,0.032008719520054796,2,2,1.0,0.14285714285714285
WHMESA_U3,WHMESA_34KV_3,1_8688,1_8170,34.5,34.5,0.2364309374330741,0.5738636363636364,1.0,0.8500000000000001,0.8599403250160746,ambiguous,True,0.019799736799351986,1,1,1.0,0.25
DMTSW1_1,DMTSW_1KV_1,1_5345,1_3355,1.0,1.0,0.9383742615197975,0.6546052631578948,1.0,0.8,0.8599008024611757,ambiguous,True,0.03416182657518663,3,3,1.0,0.0
DOWGEN_2_8,,1_7718,,138.0,138.0,1.0708499165291363,0.625,1.0,0.8444444444444444,0.859498586832889,ambiguous,True,0.041420329428636604,2,2,1.0,0.2222222222222222
WHMESA_U2,WHMESA_34KV_2,1_8687,1_8169,34.5,34.5,0.2806915317546921,0.5738636363636364,1.0,0.8500000000000001,0.8592849437801273,ambiguous,True,0.031320819796660904,1,1,1.0,0.25
NEDIN_3_8,NEDIN_138KV_3,1_9698,1_8838,138.0,138.0,0.6294742442075032,0.6113636363636363,1.0,0.8285714285714286,0.8592601236308839,ambiguous,True,0.030399828064845202,2,2,1.0,0.14285714285714285
QALSW_GT4,QALSW_13KV_4,1_8495,1_7604,13.8,13.8,0.36066689074061853,0.5375,1.0,0.9,0.8590134849598179,ambiguous,True,0.029056155035821707,1,1,1.0,0.5
BRAUNIG_VHB2,BRAUNIG_22KV_2,1_10036,1_2073,22.0,22.0,0.7397766314304773,0.5990384615384615,1.0,0.8500000000000001,0.8588656848317595,ambiguous,True,0.027852477445387325,1,1,1.0,0.25
WCPP_2_5,WCPP_345KV_2,1_9274,1_6163,345.0,345.0,0.1364877979874421,0.535,1.0,0.8857142857142858,0.8588525101533698,ambiguous,True,0.03265504610284575,2,2,1.0,0.42857142857142855
CVC_CVC_G2,CVC_18KV_2,1_7954,1_1393,18.0,18.0,0.7160689369011232,0.5575,1.0,0.9,0.8588239745632872,ambiguous,True,0.04488672214916034,1,1,1.0,0.5
AZURE_S2,AZURE_34KV_2,1_9065,1_10131,34.5,34.5,0.04610662681733034,0.5575,1.0,0.8500000000000001,0.8586841971683915,ambiguous,True,0.03378930244412748,1,1,1.0,0.25
AZURE_B1,AZURE_34KV_1,1_9068,1_10130,34.5,34.5,0.048733009510356,0.5575,1.0,0.8500000000000001,0.8586448947242641,ambiguous,True,0.03371069755587264,1,1,1.0,0.25
QALSW_STG1,,1_8493,,13.8,13.8,0.09234324014932789,0.5193181818181818,1.0,0.9,0.8584475896642559,ambiguous,True,0.020649818634747685,1,1,1.0,0.5
QALSW_GT3,QALSW_13KV_3,1_8494,1_7603,13.8,13.8,0.41033899110167066,0.5375,1.0,0.9,0.8582826272966189,ambiguous,True,0.014039583086908447,1,1,1.0,0.5
DOWGEN_11_8,,1_7731,,138.0,138.0,1.0708499165291363,0.655,1.0,0.8,0.8581096979440003,ambiguous,True,0.018619405898045782,2,2,1.0,0.0
PANDA_T2_5,PANDA_T2_345KV_1,1_9335,1_5388,345.0,345.0,0.12841508956987444,0.5990384615384615,1.0,0.8,0.8578395597403663,ambiguous,True,0.037690386970452794,4,4,1.0,0.0
TOPAZ_G2,TOPAZ_13KV_2,1_8122,1_155,13.8,13.8,0.11225537527450918,0.5575,1.0,0.8500000000000001,0.8576958860182521,ambiguous,True,0.0338045746823209,1,1,1.0,0.25
TOPAZ_G6,TOPAZ_13KV_6,1_8126,1_159,13.8,13.8,0.1159145005601434,0.5575,1.0,0.8500000000000001,0.8576413113359312,ambiguous,True,0.03369542531767922,1,1,1.0,0.25
TOPAZ_G4,TOPAZ_13KV_4,1_8124,1_157,13.8,13.8,0.1198680712923485,0.5575,1.0,0.8500000000000001,0.8575823563152493,ambiguous,True,0.033636470296997234,1,1,1.0,0.25
CBEC_GT4,CBEC_13KV_4,1_7948,1_1716,13.8,13.8,0.10383132319503877,0.5164473684210525,1.0,0.9,0.8575584081240395,ambiguous,True,0.03434289716351613,1,1,1.0,0.5
TOPAZ_G3,TOPAZ_13KV_3,1_8123,1_156,13.8,13.8,0.12359456838957336,0.5575,1.0,0.8500000000000001,0.8575267980489689,ambiguous,True,0.01858091203071688,1,1,1.0,0.25
TOPAZ_G9,TOPAZ_13KV_9,1_8129,1_162,13.8,13.8,0.12416940975537066,0.5575,1.0,0.8500000000000001,0.85751822867278,ambiguous,True,0.03357234265452802,1,1,1.0,0.25
TOPAZ_G1,TOPAZ_13KV_1,1_8121,1_153,13.8,13.8,0.1271780002899687,0.5575,1.0,0.8500000000000001,0.8574733825011719,ambiguous,True,0.018527496482919847,1,1,1.0,0.25
TOPAZ_G8,TOPAZ_13KV_8,1_8128,1_161,13.8,13.8,0.1300030056754496,0.5575,1.0,0.8500000000000001,0.857431278998009,ambiguous,True,0.033485392979756945,1,1,1.0,0.25
TOPAZ_G5,TOPAZ_13KV_5,1_8125,1_158,13.8,13.8,0.13228874360161785,0.5575,1.0,0.8500000000000001,0.8573972170174132,ambiguous,True,0.0334513309991612,1,1,1.0,0.25
TOPAZ_G7,TOPAZ_13KV_7,1_8127,1_160,13.8,13.8,0.13431030752650136,0.5575,1.0,0.8500000000000001,0.857367094991642,ambiguous,True,0.03342120897338996,1,1,1.0,0.25
WCPP_1_5,WCPP_345KV_1,1_9273,1_6160,345.0,345.0,0.09399522775005455,0.535,1.0,0.875,0.8573433795630474,ambiguous,True,0.029740869409677573,2,2,1.0,0.375
CBEC_GT3,CBEC_13KV_3,1_7947,1_1715,13.8,13.8,0.1569592515592749,0.5164473684210525,1.0,0.9,0.8567666677887074,ambiguous,True,0.017761683143973528,1,1,1.0,0.5
QALSW_STG2,,1_8496,,13.8,13.8,0.21999043251315076,0.5193181818181818,1.0,0.9,0.8565477710295083,ambiguous,True,0.030486545001616072,1,1,1.0,0.5
L_GILLCR1_2Z,GILLCR_1KV_2,1_10551,1_1919,1.0,1.0,0.24648168844721452,0.6,1.0,0.8,0.856325463828485,ambiguous,True,0.031825382776950906,3,3,1.0,0.0
CBEC_GT1,CBEC_13KV_1,1_7944,1_1713,13.8,13.8,0.19429328136005108,0.5164473684210525,1.0,0.9,0.8562115533597475,ambiguous,True,0.017206568715013693,1,1,1.0,0.5
WLVEE2_1,WLVEE_1KV_2,1_5348,1_5149,1.0,1.0,0.13471043050729056,0.5921052631578947,1.0,0.8,0.8560124491664853,ambiguous,True,0.002923727891475658,3,3,1.0,0.0
L_TWINBU_1Z,TWINBU_1KV_1,1_7384,1_3291,1.0,1.0,0.5689391247884268,0.6173913043478261,1.0,0.8,0.8559339807467712,ambiguous,True,0.018628705138463042,3,3,1.0,0.0
STEA_STEAM_3,STEAM_13KV_3,1_9303,1_4538,13.8,13.8,0.12828653231215448,0.55,1.0,0.8500000000000001,0.8555818603789204,ambiguous,True,0.03794885098020451,1,1,1.0,0.25
CCEC_GT2,CCEC_18KV_2,1_9700,1_8632,18.0,18.0,0.2560208545086709,0.5164473684210525,1.0,0.9,0.8552960047434299,ambiguous,True,0.04662782440847957,1,1,1.0,0.5
CHAMON_N1,CHAMON_13KV_1,1_8043,1_123,13.8,13.8,0.5776241210854937,0.5738636363636364,1.0,0.8500000000000001,0.8549254700056935,ambiguous,True,0.019025983084728804,1,1,1.0,0.25
CHAMON_N2,CHAMON_13KV_2,1_8044,1_124,13.8,13.8,0.5965710947657453,0.5738636363636364,1.0,0.8500000000000001,0.8546494869209647,ambiguous,True,0.03211038055163473,1,1,1.0,0.25
STEA_STEAM_2,STEAM_13KV_2,1_9302,1_4537,13.8,13.8,0.2016206991234894,0.55,1.0,0.8500000000000001,0.8544908825064562,ambiguous,True,0.048909022127535784,1,1,1.0,0.25
CBEC_GT2,CBEC_13KV_2,1_7945,1_1714,13.8,13.8,0.3119961408900135,0.5164473684210525,1.0,0.9,0.8544682140130913,ambiguous,True,0.03125270305256789,1,1,1.0,0.5
PB2SES_CT4,PB2SES_13KV_4,1_8447,1_7820,13.8,13.8,0.04864966248457349,0.5798913043478261,1.0,0.8,0.8542439679766008,ambiguous,True,0.027324303951379525,1,1,1.0,0.0
REDGATE_G4,REDGATE_13KV_4,1_9779,1_9187,13.8,13.8,0.2046189385459388,0.5874999999999999,1.0,0.8,0.8538213633549145,ambiguous,True,0.03058418708639221,1,1,1.0,0.0
PB2SES_CT5,PB2SES_13KV_5,1_8448,1_7821,13.8,13.8,0.08705784913061633,0.5798913043478261,1.0,0.8,0.8536697963815326,ambiguous,True,0.026750132356311296,1,1,1.0,0.0
LPCCS_UNIT2,LPCCS_18KV_2,1_8851,1_9814,18.0,18.0,0.14390332826477376,0.5027173913043478,1.0,0.9,0.8535285448736872,ambiguous,True,0.03274618634477511,1,1,1.0,0.5
FTR_FTR_G2,FTR_18KV_2,1_8343,1_6835,18.0,18.0,0.0779608791738087,0.4975,1.0,0.9,0.8532078630657927,ambiguous,True,0.034638110008555656,1,1,1.0,0.5
BTE_BTE_G4,BTE_18KV_4,1_7921,1_1368,18.0,18.0,0.0789723354919617,0.4975,1.0,0.9,0.8531927506285643,ambiguous,True,0.03442070643827577,1,1,1.0,0.5
PB2SES_CT1,PB2SES_13KV_1,1_8444,1_7817,13.8,13.8,0.12489658903824158,0.5798913043478261,1.0,0.8,0.8531052147778421,ambiguous,True,0.013142072491751144,1,1,1.0,0.0
PB2SES_CT3,PB2SES_13KV_3,1_8446,1_7819,13.8,13.8,0.1318771906289097,0.5798913043478261,1.0,0.8,0.8530011757639345,ambiguous,True,0.013038033477843602,1,1,1.0,0.0
DUP2_V_1_8,DUP2_V_138KV_1,1_7905,1_1336,138.0,138.0,4.133033093515552,0.6749999999999999,1.0,0.9500000000000001,0.8527408732743772,ambiguous,True,0.04025876727559774,1,1,1.0,0.75
LPCCS_CT12,,1_8847,,18.0,18.0,0.14390332826477376,0.49886363636363634,1.0,0.9,0.8525651061385094,ambiguous,True,0.014589071720269242,1,1,1.0,0.5
TRSES7_1,TRSES_1KV_1,1_5384,1_6537,1.0,1.0,0.4022370901733418,0.5796052631578947,1.0,0.8181818181818182,0.852564391365049,ambiguous,True,0.026310557882091357,3,3,1.0,0.09090909090909091
TRSES6_1,,1_5439,,1.0,1.0,0.4022370901733418,0.5796052631578947,1.0,0.8181818181818182,0.852564391365049,ambiguous,True,0.022674194245727697,3,3,1.0,0.09090909090909091
FORMOSA_TR2,FORMOSA_1KV_2,1_8024,1_1207,1.0,1.0,0.9793549381369218,0.5874999999999999,1.0,0.8500000000000001,0.8525385522941333,ambiguous,True,0.030642068726169924,3,3,1.0,0.25
BTE_BTE_G2,BTE_18KV_2,1_7919,1_1365,18.0,18.0,0.1239134594115723,0.4975,1.0,0.9,0.8525220441902885,ambiguous,True,0.03307929356172434,1,1,1.0,0.5
JACKCNTY_CT2,JACKCNTY_18KV_2,1_9278,1_6048,18.0,18.0,0.21119033767324544,0.5819444444444444,1.0,0.8,0.8523349228395198,ambiguous,True,0.029450465413253246,1,1,1.0,0.0
FTR_FTR_G3,FTR_18KV_3,1_8344,1_6836,18.0,18.0,0.13748795526951793,0.4975,1.0,0.9,0.8523197530572371,ambiguous,True,0.03286188999144446,1,1,1.0,0.5
JACKCNTY_CT1,JACKCNTY_18KV_1,1_9277,1_6047,18.0,18.0,0.21883701360698996,0.5819444444444444,1.0,0.8,0.8522214492000755,ambiguous,True,0.018225880662697702,1,1,1.0,0.0
KING_SE_1_8,KING_SE_138KV_1,1_8482,1_7714,138.0,138.0,1.9740712615220524,0.6615384615384616,1.0,0.8250000000000001,0.8521879884063233,ambiguous,True,0.026619680910668908,2,2,1.0,0.125
BTE_BTE_G1,BTE_18KV_1,1_7918,1_1364,18.0,18.0,0.15076348260901734,0.4975,1.0,0.9,0.8521220499940629,ambiguous,True,0.03267929936549874,1,1,1.0,0.5
LPCCS_UNIT1,LPCCS_18KV_1,1_8848,1_9813,18.0,18.0,0.2398805159786583,0.5027173913043478,1.0,0.9,0.8521026325716804,ambiguous,True,0.017324087697993096,1,1,1.0,0.5
FRNYPP_1_5,FRNYPP_345KV_1,1_9268,1_6389,345.0,345.0,0.5339489817818341,0.575,1.0,0.8307692307692308,0.852000579376368,ambiguous,True,0.033181016123296714,5,5,1.0,0.15384615384615385
L_TWINBU1_2Z,TWINBU_1KV_2,1_7385,1_3295,1.0,1.0,0.5606211962244331,0.6,1.0,0.8,0.8517074495213517,ambiguous,True,0.031371294861537,3,3,1.0,0.0
REDGATE_G3,REDGATE_13KV_3,1_9778,1_9186,13.8,13.8,0.36023641936259604,0.5874999999999999,1.0,0.8,0.851519826699798,ambiguous,True,0.0186813784679265,1,1,1.0,0.0
DDPEC_GT4,DDPEC_15KV_4,1_7928,1_991,15.0,15.0,0.058723377728403206,0.5375,1.0,0.8400000000000001,0.8514954412325134,ambiguous,True,0.02309249446659367,1,1,1.0,0.2
FTR_FTR_G1,FTR_18KV_1,1_8342,1_6834,18.0,18.0,0.19329993961100667,0.4975,1.0,0.9,0.851489467698277,ambiguous,True,0.032031604632484445,1,1,1.0,0.5
CBEC_STG1,,1_7946,,13.8,13.8,0.19429328136005108,0.4975,1.0,0.9,0.8514747112544844,ambiguous,True,0.017206568715013693,1,1,1.0,0.5
EXN_EXN_G2,EXN_13KV_2,1_7801,1_1103,13.8,13.8,0.20206825625456815,0.4975,1.0,0.9,0.8513592365614511,ambiguous,True,0.034810118700149606,1,1,1.0,0.5
BTE_BTE_G3,BTE_18KV_3,1_7920,1_1366,18.0,18.0,0.21039960231945323,0.4975,1.0,0.9,0.8512355484029305,ambiguous,True,0.03179279777436628,1,1,1.0,0.5
LPCCS_CT11,,1_8846,,18.0,18.0,0.2398805159786583,0.49886363636363634,1.0,0.9,0.8511391938365026,ambiguous,True,0.012210451334356831,1,1,1.0,0.5
NUECES_B_1_8,,1_9656,,138.0,138.0,0.13506393638959202,0.5547619047619048,1.0,0.8222222222222223,0.8511157870659302,ambiguous,True,0.0001468919547902292,2,2,1.0,0.1111111111111111
DOWGEN_7_8,,1_7725,,138.0,138.0,1.0708499165291363,0.625,1.0,0.8,0.8506096979440002,ambiguous,True,0.010170329428636604,2,2,1.0,0.0
DOWGEN_9_8,,1_7729,,138.0,138.0,1.0708499165291363,0.625,1.0,0.8,0.8506096979440002,ambiguous,True,0.041420329428636604,2,2,1.0,0.0
EXN_EXN_G1,EXN_13KV_1,1_7800,1_1102,13.8,13.8,0.2735882354860373,0.4975,1.0,0.9,0.8502991178613015,ambiguous,True,0.03268988129985051,1,1,1.0,0.5
BVE_3_5,BVE_345KV_3,1_7942,1_1081,345.0,345.0,0.5185100964026041,0.575,1.0,0.8200000000000001,0.8500723026740368,ambiguous,True,0.03028222367567035,2,2,1.0,0.1
FRNYPP_2_5,FRNYPP_345KV_2,1_9269,1_6392,345.0,345.0,0.42768057317326297,0.575,1.0,0.8133333333333334,0.8500695632530713,ambiguous,True,0.029318983876703286,5,5,1.0,0.06666666666666667
FRNYPP_GT11,FRNYPP_18KV_1,1_9260,1_6390,18.0,18.0,0.5470820648826161,0.5125,1.0,0.9,0.8500299896504745,ambiguous,True,0.011149238632309988,1,1,1.0,0.5
AZ_AZ_G4,AZ_13KV_4,1_8002,1_863,13.8,13.8,0.18343041413070532,0.49044117647058827,1.0,0.9,0.8498714169388356,ambiguous,True,0.0365152388154959,1,1,1.0,0.5
AZ_AZ_G1,AZ_13KV_1,1_7999,1_860,13.8,13.8,0.19138325297236577,0.49044117647058827,1.0,0.9,0.8497532369468691,ambiguous,True,0.036278878831563,1,1,1.0,0.5
CBEC_STG2,,1_7949,,13.8,13.8,0.3119961408900135,0.4975,1.0,0.9,0.8497313719078281,ambiguous,True,0.030463229368357436,1,1,1.0,0.5
REDGATE_G1,REDGATE_13KV_1,1_9776,1_9184,13.8,13.8,0.4846011416304822,0.5874999999999999,1.0,0.8,0.8496933402451151,ambiguous,True,0.01681260641534421,1,1,1.0,0.0
DDPEC_GT3,DDPEC_15KV_3,1_7927,1_989,15.0,15.0,0.19672023694667576,0.5375,1.0,0.8400000000000001,0.849438661051634,ambiguous,True,0.02333959905924754,1,1,1.0,0.2
GUADG_GAS1,GUADG_18KV_1,1_10049,1_2196,18.1,18.1,0.7079166928831256,0.5193181818181818,1.0,0.9,0.8493965270003115,ambiguous,True,0.018797855499501415,1,1,1.0,0.5
GUADG_STM6,GUADG_18KV_6,1_10054,1_2202,18.1,18.1,0.7112222807038618,0.5193181818181818,1.0,0.9,0.8493486715008102,ambiguous,True,0.03233850813686223,1,1,1.0,0.5
AZ_AZ_G3,AZ_13KV_3,1_8001,1_862,13.8,13.8,0.2194204640348375,0.49044117647058827,1.0,0.9,0.8493369758148782,ambiguous,True,0.03586261769957211,1,1,1.0,0.5
FEGC_N1,FEGC_13KV_1,1_8026,1_108,13.8,13.8,0.3412666533683412,0.5375,1.0,0.8500000000000001,0.8492994264480772,ambiguous,True,0.01597773170662342,1,1,1.0,0.25
AZ_AZ_G2,AZ_13KV_2,1_8000,1_861,13.8,13.8,0.23081524275239756,0.49044117647058827,1.0,0.9,0.8491679672209614,ambiguous,True,0.03569360910565533,1,1,1.0,0.5
EXN_EXN_G3,EXN_13KV_3,1_7802,1_1104,13.8,13.8,0.35405303332327676,0.4975,1.0,0.9,0.8491109359185578,ambiguous,True,0.03150169935710678,1,1,1.0,0.5
FRNYPP_GT12,FRNYPP_18KV_2,1_9261,1_6391,18.0,18.0,0.6232973473238168,0.5125,1.0,0.9,0.8489197254100284,ambiguous,True,0.010038974391863853,1,1,1.0,0.5
DDPEC_GT1,DDPEC_15KV_1,1_7925,1_985,15.0,15.0,0.24508130443972095,0.5375,1.0,0.8400000000000001,0.8487212130269256,ambiguous,True,0.0039757717944122195,1,1,1.0,0.2
GUADG_STM5,GUADG_18KV_5,1_10051,1_2201,18.1,18.1,0.7649486028207246,0.5193181818181818,1.0,0.9,0.8485719753023885,ambiguous,True,0.03156181193844054,1,1,1.0,0.5
REDGATE_G2,REDGATE_13KV_2,1_9777,1_9185,13.8,13.8,0.5699743577459281,0.5874999999999999,1.0,0.8,0.848446062070564,ambiguous,True,0.028107613838692536,1,1,1.0,0.0
GUADG_GAS4,GUADG_18KV_4,1_10053,1_2200,18.1,18.1,0.7763269214669914,0.5193181818181818,1.0,0.9,0.8484077518528109,ambiguous,True,0.03139758848886298,1,1,1.0,0.5
CALHOUN_N1,CALHOUN_13KV_1,1_8040,1_120,13.8,13.8,1.2713498420170166,0.5874999999999999,1.0,0.8500000000000001,0.8483982345544514,ambiguous,True,0.019433207238292227,1,1,1.0,0.25
