review_bucket,dayzer_bus,pano_bus,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,propagation_score,match_stage,confidence_label,ambiguity_flag,latlon_baseline_pano_bus,graph_aware_pano_bus,review_label,review_notes
medium_confidence,SHBA2A,SHBA_69KV_1,69.0,69.0,6.46794757294898,0.2823529411764706,1.0,0.8,0.6976941012252937,0.8323397528822115,propagated,medium,False,CASCARA_69KV_1,SHBA_69KV_1,,
medium_confidence,GARNET4A,GARNET_138KV_1,138.0,138.0,17.298368214420197,0.3272727272727272,1.0,0.8444444444444444,0.6270328429034865,0.8314636468905102,propagated,medium,False,BRONTE_69KV_1,GARNET_138KV_1,,
medium_confidence,SAMSW,SAMSW_345KV_1,345.0,345.0,16.67164187026642,0.4166666666666666,1.0,0.706766917293233,0.6258670834925777,0.8306243001146559,propagated,medium,False,ABBOT_69KV_1,SAMSW_345KV_1,,
medium_confidence,ADICKS__B345,ADK_345KV_1,345.0,345.0,17.11161148598398,0.4568181818181818,1.0,0.64,0.6197154517301886,0.8261951252457358,propagated,medium,False,WW_138KV_3,ADK_345KV_1,,
medium_confidence,TNSTERLING0,S_LCOGEN_69KV_1,69.0,69.0,2.878034550713118,0.0461538461538461,1.0,0.8,0.681330315087462,0.8205578268629727,propagated,medium,False,TNTEPCOT_69KV_1,S_LCOGEN_69KV_1,,
medium_confidence,SPUNKY9,SPUNKY_69KV_1,69.0,69.0,7.877060002997268,0.42,1.0,0.6,0.6773359580416153,0.817681889789963,top_ranked_unpropagated,medium,False,ABBYBEND_138KV_1,SPUNKY_69KV_1,,
medium_confidence,ERALIO2A,ERALIO_69KV_1,69.0,69.0,10.618603735481065,0.3428571428571428,1.0,0.8,0.6721315992200712,0.8139347514384513,top_ranked_unpropagated,medium,False,CHASEFLD_69KV_2,ERALIO_69KV_1,,
medium_confidence,WHALEY_POI_5,WLY_345KV_1,345.0,345.0,8.850328008337486,0.2608695652173913,1.0,0.8153846153846154,0.6710196558698448,0.8131341522262883,top_ranked_unpropagated,medium,False,JAY_34KV_1,WLY_345KV_1,,
medium_confidence,PINOAK_8,POKSW_138KV_1,138.0,138.0,10.56806056484836,0.2857142857142857,1.0,0.8222222222222223,0.6627367277198656,0.8071704439583033,top_ranked_unpropagated,medium,False,RCHSW_138KV_1,POKSW_138KV_1,,
medium_confidence,NCO_G1,NCO_34KV_1,34.5,34.5,19.48724029308586,0.5125,1.0,0.8500000000000001,0.6613549220610957,0.8061755438839889,propagated,medium,False,OLDOCEAN_69KV_1,NCO_34KV_1,,
medium_confidence,OLYMPSW_8,OLYSW_138KV_1,138.0,138.0,10.806316831254671,0.3818181818181818,1.0,0.6733333333333333,0.654890479716764,0.8015211453960701,propagated,medium,False,MBPOD_345KV_1,OLYSW_138KV_1,,
medium_confidence,NEWPRT_P8,NEWPORT_138KV_1,138.0,138.0,8.970320711547599,0.3999999999999999,1.0,0.5619047619047619,0.653953473842233,0.8008465011664079,top_ranked_unpropagated,medium,False,HPWSW_69KV_1,NEWPORT_138KV_1,,
medium_confidence,FALLCREEK,FAL_138KV_1,138.0,138.0,11.733683149762909,0.24,1.0,0.8400000000000001,0.6448505192331146,0.7942923738478427,top_ranked_unpropagated,medium,False,CMBSW_345KV_1,FAL_138KV_1,,
medium_confidence,LYDELL_POI_8,LYD_138KV_1,138.0,138.0,13.156546261892254,0.2608695652173913,1.0,0.8500000000000001,0.6406100447298065,0.7912392322054608,propagated,medium,False,CHE_18KV_3,LYD_138KV_1,,
