kmeans_cluster,he_01,he_02,he_03,he_04,he_05,he_06,he_07,he_08,he_09,he_10,he_11,he_12,he_13,he_14,he_15,he_16,he_17,he_18,he_19,he_20,he_21,he_22,he_23,he_24
0,1.2670083988960887,1.2790877683745225,1.2116051915710053,1.1906474838755385,1.2515940196626203,0.8944843121951652,0.6781736125735494,0.23374815695991108,-0.43465325673295274,-0.9552650446579753,-1.0098979660359224,-1.4676627631514279,-1.9528355823129142,-1.6385064220998797,-1.0834361249375022,-0.28256538687965094,0.032001797136157376,0.193140168194776,-0.0050550543313524765,-0.14070626201366893,0.16522348237297657,0.11946832939668137,0.1413394191113199,0.31306172283288014
1,-1.352555439817272,-1.6237397467550163,-1.749737581953932,-1.714216542945206,-1.5026660516230483,-0.9876290918193259,-0.14533019203667175,0.3487182328101732,0.5494727680105586,0.7139406663453336,0.7972187939803563,0.8131238842651962,0.8079848774251628,0.812842480053766,0.748957057377524,0.739385681788003,0.7578492736027878,0.8004268111845342,0.8403473604131748,0.754066371099861,0.5841502480742528,0.23203166705103523,-0.33184186125640963,-0.8927996652748486
2,-0.1257696396007143,0.5454567158289965,1.1079688152280847,1.4208350897253221,1.44171401171365,1.3815039917428864,1.313212046136277,1.0390118737923346,0.47868122120100765,-0.03117932658036837,-0.3929997646126975,-0.45743721963032136,-0.6351481030284232,-0.7229815917546552,-0.9831459881065411,-1.1589503653515125,-1.336029313108974,-1.120568757242546,-0.7825126928236771,-0.9730595622100944,-0.4682077855752348,-0.19225957542384117,0.13318987331059876,0.5186760463704421
3,0.12628283813963043,0.30966564465156005,0.21875633281932189,0.5567592017823978,0.3820291071871714,0.12081390882700581,-0.23165700565042097,-0.7254013270303341,-1.5259130898377014,-1.6259949486706864,-1.4879821787557141,-0.9689379585029999,-0.6612335752049772,-0.1432402687216236,0.1006027664427124,0.1823126308236184,0.23796635987462106,0.25842603057791425,0.5876644765414304,0.28323216031829646,0.27763315877476685,0.7732794989774614,1.3086473575514517,1.6462888790850925
