bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
CHEROKEE_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,94.739,86.94359265150746,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,585.354,517.5434153462899,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,88.576,87.71987139009453,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 03:00:00,2022-04-01,4,180.181,162.09365979560445,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,85.651,84.88143665953554,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,53.689,59.07073328507575,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,62.881,66.09478500733931,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,96.41,93.1568617397494,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,79.489,78.31215759405653,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,47.526,55.96495755380975,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,86.383,85.37615060473068,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,70.715,72.7056774665527,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,65.074,67.33848315818668,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,141.116,126.65448451890026,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,58.361,62.863220169273426,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,93.46,85.62548814968235,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,581.862,508.89890346940047,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,88.417,86.83576540760063,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 04:00:00,2022-04-01,5,177.554,151.2492544727197,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,84.402,84.15796139139782,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,53.318,58.995195594540206,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,64.022,67.33848315818668,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,97.063,95.98079000351457,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,77.506,76.139027603947,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,48.48,54.9811352431359,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,84.814,83.3422925297017,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,72.771,72.9122576965638,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,65.052,66.56086989713364,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,139.058,125.67066220822639,direct_hgb,next_day
