bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
DALTI_138KV_1,NCEN,2022-04-01 01:00:00,2022-04-01,2,83.998,96.58613368966188,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 02:00:00,2022-04-01,3,84.2,96.58613368966188,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 03:00:00,2022-04-01,4,83.728,95.60379307933148,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 04:00:00,2022-04-01,5,82.889,93.38253516803458,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 05:00:00,2022-04-01,6,82.17,93.38253516803458,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 06:00:00,2022-04-01,7,81.445,93.38253516803458,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 07:00:00,2022-04-01,8,82.18,93.38253516803458,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 08:00:00,2022-04-01,9,84.341,96.58613368966188,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 09:00:00,2022-04-01,10,86.182,95.83287133880572,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 10:00:00,2022-04-01,11,87.765,97.52034753611542,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 11:00:00,2022-04-01,12,86.845,95.83287133880572,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 12:00:00,2022-04-01,13,85.797,95.83287133880572,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 13:00:00,2022-04-01,14,84.4,94.85053072847532,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 14:00:00,2022-04-01,15,82.448,92.62927281717842,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 15:00:00,2022-04-01,16,82.008,92.62927281717842,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 16:00:00,2022-04-01,17,82.606,90.4458708434253,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 17:00:00,2022-04-01,18,82.715,90.98383719906107,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 18:00:00,2022-04-01,19,80.921,90.15238201869484,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 19:00:00,2022-04-01,20,78.582,90.15238201869484,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 20:00:00,2022-04-01,21,80.764,93.16723917281419,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 21:00:00,2022-04-01,22,82.982,96.37083769444149,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 22:00:00,2022-04-01,23,84.333,96.37083769444149,zone_allocated_hgb,next_day
DALTI_138KV_1,NCEN,2022-04-01 23:00:00,2022-04-01,24,85.04,96.37083769444149,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 00:00:00,2022-04-01,1,156.82,161.67477655530814,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 01:00:00,2022-04-01,2,153.431,157.6320809303179,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 02:00:00,2022-04-01,3,150.052,155.77205341486865,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 03:00:00,2022-04-01,4,148.254,152.99115642849688,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 04:00:00,2022-04-01,5,146.666,150.9733293430897,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 05:00:00,2022-04-01,6,145.191,149.91922905529174,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 06:00:00,2022-04-01,7,144.841,151.3837784886806,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 07:00:00,2022-04-01,8,146.762,152.7204761370341,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 08:00:00,2022-04-01,9,149.611,154.29834166325222,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 09:00:00,2022-04-01,10,154.275,162.0655167221509,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 10:00:00,2022-04-01,11,156.283,158.22751868645926,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 11:00:00,2022-04-01,12,157.135,158.15313420291218,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 12:00:00,2022-04-01,13,157.038,157.66100031867504,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 13:00:00,2022-04-01,14,157.828,156.64980426868698,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 14:00:00,2022-04-01,15,161.32,157.24399235080602,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 15:00:00,2022-04-01,16,163.933,163.0356452669645,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 16:00:00,2022-04-01,17,169.675,163.78076939544457,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 17:00:00,2022-04-01,18,174.005,166.72457813881974,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 18:00:00,2022-04-01,19,172.716,168.5236012767538,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 19:00:00,2022-04-01,20,166.657,166.32470704275542,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 20:00:00,2022-04-01,21,169.48,168.16710118069395,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 21:00:00,2022-04-01,22,169.468,167.10578724378306,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 22:00:00,2022-04-01,23,169.594,166.6657173550527,zone_allocated_hgb,next_day
DESSAU_138KV_1,SCEN,2022-04-01 23:00:00,2022-04-01,24,169.761,165.3647015437847,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 00:00:00,2022-04-01,1,187.353,206.2810829121545,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 01:00:00,2022-04-01,2,186.005,215.49402123756633,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 02:00:00,2022-04-01,3,183.376,220.9814692699542,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 03:00:00,2022-04-01,4,180.181,219.81491303475792,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 04:00:00,2022-04-01,5,177.554,215.93543644585625,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 05:00:00,2022-04-01,6,173.826,212.50767460559842,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 06:00:00,2022-04-01,7,171.893,211.79767289307063,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 07:00:00,2022-04-01,8,173.448,210.1706896714598,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 08:00:00,2022-04-01,9,172.812,210.63335368605436,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 09:00:00,2022-04-01,10,175.895,213.02617662977622,zone_allocated_hgb,next_day
