bus_id,kmeans_cluster,kmeans_confidence,zone,average_pd,gmm_cluster,cluster_confidence
CTZ_138KV_1,2,1.0,COAS,693.7709883666822,,1.0
CVN_138KV_1,1,0.0862595180136364,COAS,115.74622973598888,,0.0862595180136364
DESSAU_138KV_1,0,0.4031593516665881,SCEN,175.94100416859658,,0.4031593516665881
DOWGEN_138KV_16,0,0.0,COAS,242.97456692913386,,0.0
GN_138KV_1,3,1.0,COAS,114.58443029180177,,1.0
RNG_138KV_1,1,0.3741207007678805,COAS,93.06247105141269,,0.3741207007678805
SNDSW_138KV_1,0,0.4418147855706843,SCEN,197.57412876331634,,0.4418147855706843
WIN_138KV_1,1,0.19743311480470127,COAS,142.21465863825844,,0.19743311480470127
