bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,run_name,forecast_horizon
WIN_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,134.724,146.43448507610037,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,583.058,628.4660437595563,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,87.076,95.50583212337322,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 07:00:00,2022-04-01,8,173.448,168.11358126849382,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,110.129,126.3814747795578,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,80.533,87.03525088178621,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,136.403,148.1770561653043,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,588.021,627.8502672504526,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,86.456,95.36647208409548,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 08:00:00,2022-04-01,9,172.812,167.7776630897975,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,113.066,130.320612601843,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,81.737,88.57626659021973,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,136.362,146.36910773235041,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,604.804,636.6791028476507,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,87.743,95.67204331587914,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 09:00:00,2022-04-01,10,175.895,168.1888978547244,next_month_rf,next_month_rf,next_month
